1,1,0.0001151045158351,-0.0000001925396145
1,2,0.0003948179915208,-0.0000001670498884
1,3,0.0007292523603694,-0.0000001397981445
1,4,0.0011617117892276,-0.0000001109071629
1,5,0.0017436653888927,-0.0000000816068069
1,6,0.0025382972509059,-0.0000000538018723
1,7,0.0036241964842841,-0.0000000295764046
1,8,0.0050991439587502,-0.0000000106789161
1,9,0.0070838920533897,0.0000000019410250
1,10,0.0097257653986278,0.0000000084178172
1,11,0.0132018392970433,0.0000000099416914
1,12,0.0177213846653085,0.0000000083721152
1,13,0.0235272119176331,0.0000000056199894
1,14,0.0308955104530430,0.0000000030777527
1,15,0.0401337752713905,0.0000000013688802
1,16,0.0515764472337526,0.0000000004853153
1,17,0.0655779758611316,0.0000000001332395
1,18,0.0825031464168591,0.0000000000272623
1,19,0.1027146939343477,0.0000000000039643
1,20,0.1265584473918833,0.0000000000003870
1,21,0.1543464927796601,0.0000000000000237
1,22,0.1863390937635554,0.0000000000000008
1,23,0.2227263376417095,0.0000000000000000
1,24,0.2636106545855295,0.0000000000000000
1,25,0.3089914630088419,0.0000000000000000
1,26,0.3587532011767935,-0.0000000000000000
1,27,0.4126579008009241,0.0000000000000000
1,28,0.4703432392807307,0.0000000000000000
1,29,0.5313266830474478,-0.0000000000000000
1,30,0.5950159276099177,0.0000000000000000
1,31,0.6607253841493798,0.0000000000000000
1,32,0.7276979996383774,0.0000000000000000
2,1,0.0001150717374174,-0.0000006092302763
2,2,0.0003947141965059,-0.0000005314063639
2,3,0.0007290884477875,-0.0000004490800423
2,4,0.0011615050436392,-0.0000003626220029
2,5,0.0017434374127028,-0.0000002751249730
2,6,0.0025380707404732,-0.0000001914105918
2,7,0.0036239916760867,-0.0000001168578314
2,8,0.0050989754644668,-0.0000000561913655
2,9,0.0070837668292548,-0.0000000123878758
2,10,0.0097256824728199,0.0000000140677579
2,11,0.0132017914368907,0.0000000253255562
2,12,0.0177213614600938,0.0000000255759076
2,13,0.0235272031235709,0.0000000198366660
2,14,0.0308955083476804,0.0000000125432983
2,15,0.0401337753676003,0.0000000065205927
2,16,0.0515764476301173,0.0000000027531493
2,17,0.0655779760825089,0.0000000009213646
2,18,0.0825031464914271,0.0000000002361922
2,19,0.1027146939511121,0.0000000000444293
2,20,0.1265584473943799,0.0000000000058253
2,21,0.1543464927798960,0.0000000000005017
2,22,0.1863390937635687,0.0000000000000265
2,23,0.2227263376417099,0.0000000000000008
2,24,0.2636106545855295,0.0000000000000000
2,25,0.3089914630088419,0.0000000000000000
2,26,0.3587532011767935,-0.0000000000000000
2,27,0.4126579008009241,-0.0000000000000000
2,28,0.4703432392807307,0.0000000000000000
2,29,0.5313266830474478,-0.0000000000000000
2,30,0.5950159276099177,-0.0000000000000000
2,31,0.6607253841493798,0.0000000000000000
2,32,0.7276979996383774,0.0000000000000000
3,1,0.0001150373338244,-0.0000010269156343
3,2,0.0003946031188519,-0.0000009006815736
3,3,0.0007289104805357,-0.0000007676734042
3,4,0.0011612775382536,-0.0000006285567569
3,5,0.0017431825854349,-0.0000004878109239
3,6,0.0025378123345139,-0.0000003523078381
3,7,0.0036237515077394,-0.0000002297481462
3,8,0.0050987703801730,-0.0000001270785011
3,9,0.0070836066070729,-0.0000000490704086
3,10,0.0097255691231275,0.0000000026947701
3,11,0.0132017201065481,0.0000000301771663
3,12,0.0177213227255125,0.0000000383993815
3,13,0.0235271859980962,0.0000000341783871
3,14,0.0308955030496154,0.0000000243935632
3,15,0.0401337750032688,0.0000000143647150
3,16,0.0515764484639038,0.0000000069554109
3,17,0.0655779767308353,0.0000000027164896
3,18,0.0825031467746340,0.0000000008304192
3,19,0.1027146940336069,0.0000000001910760
