1,1,0.0006188466892950,-0.0000004766480863
1,2,0.0020755321424784,-0.0000004105204215
1,3,0.0036686508668588,-0.0000003431897635
1,4,0.0054976089051925,-0.0000002755039981
1,5,0.0076684357135578,-0.0000002102951082
1,6,0.0102961945730086,-0.0000001511970412
1,7,0.0135070684007657,-0.0000001013793490
1,8,0.0174400158254807,-0.0000000626785156
1,9,0.0222478880691146,-0.0000000352544830
1,10,0.0280978952583747,-0.0000000177529898
1,11,0.0351713135702230,-0.0000000078530314
1,12,0.0436623340957639,-0.0000000029843661
1,13,0.0537759721642585,-0.0000000009496188
1,14,0.0657249833018715,-0.0000000002456734
1,15,0.0797257694433986,-0.0000000000499805
1,16,0.0959933058289425,-0.0000000000077016
1,17,0.1147351733763899,-0.0000000000008620
1,18,0.1361448404092004,-0.0000000000000669
1,19,0.1603943978992616,-0.0000000000000034
1,20,0.1876270097313469,-0.0000000000000001
1,21,0.2179493893224460,-0.0000000000000000
1,22,0.2514246514946272,0.0000000000000000
1,23,0.2880659093712563,0.0000000000000000
1,24,0.3278309866041995,-0.0000000000000000
1,25,0.3706185930302300,0.0000000000000000
1,26,0.4162662660586520,-0.0000000000000000
1,27,0.4645503116774505,0.0000000000000000
1,28,0.5151878907912452,0.0000000000000000
1,29,0.5678412933287681,-0.0000000000000000
1,30,0.6221243303641665,0.0000000000000000
1,31,0.6776106606563563,0.0000000000000000
1,32,0.7338437603132214,0.0000000000000000
2,1,0.0006189002940357,-0.0000016586459668
2,2,0.0020756583011715,-0.0000014323299706
2,3,0.0036687892712094,-0.0000012048336125
2,4,0.0054977242604327,-0.0000009790519485
2,5,0.0076685144012092,-0.0000007622649976
2,6,0.0102962376737910,-0.0000005639793326
2,7,0.0135070846180718,-0.0000003930747561
2,8,0.0174400159100018,-0.0000002555092177
2,9,0.0222478812425270,-0.0000001530781949
2,10,0.0280978875734816,-0.0000000833311981
2,11,0.0351713078380210,-0.0000000405198342
2,12,0.0436623307955783,-0.0000000172460095
2,13,0.0537759706521535,-0.0000000062743357
2,14,0.0657249827521864,-0.0000000018985201
2,15,0.0797257692877384,-0.0000000004631100
2,16,0.0959933057955444,-0.0000000000879258
