1,1,0.0000000000000000,-0.0000000000000000
1,2,0.0000000000000000,-0.0000000000000000
1,3,0.0000000000000000,-0.0000000000000000
1,4,0.0000000000000000,-0.0000000000000000
1,5,0.0000000000000000,-0.0000000000000000
1,6,0.0000000000000001,-0.0000000000000000
1,7,0.0000000000000014,-0.0000000000000000
1,8,0.0000000000000168,-0.0000000000000000
1,9,0.0000000000001779,-0.0000000000000000
1,10,0.0000000000017131,-0.0000000000000000
1,11,0.0000000000150284,-0.0000000000000000
1,12,0.0000000001200907,-0.0000000000000000
1,13,0.0000000008741103,-0.0000000000000000
1,14,0.0000000057956147,-0.0000000000000000
1,15,0.0000000350056540,-0.0000000000000000
1,16,0.0000001926318198,-0.0000000000000000
1,17,0.0000009659036535,-0.0000000000000000
1,18,0.0000044141045257,-0.0000000000000000
1,19,0.0000183894061039,-0.0000000000000000
1,20,0.0000698639947533,-0.0000000000000000
1,21,0.0002421482087013,-0.0000000000000000
1,22,0.0007660861953616,-0.0000000000000000
1,23,0.0022137244574751,0.0000000000000000
1,24,0.0058474576184373,0.0000000000000000
1,25,0.0141331530178369,0.0000000000000000
1,26,0.0312948839700286,0.0000000000000000
1,27,0.0635817402006797,0.0000000000000000
1,28,0.1187516713904948,-0.0000000000000000
1,29,0.2043713757612397,0.0000000000000000
1,30,0.3250486014329983,0.0000000000000000
1,31,0.4795192831307651,0.0000000000000000
1,32,0.6590868643895612,0.0000000000000000
2,1,0.0000000000000000,-0.0000000000000000
2,2,0.0000000000000000,-0.0000000000000000
2,3,0.0000000000000000,-0.0000000000000000
2,4,0.0000000000000000,-0.0000000000000000
2,5,0.0000000000000000,-0.0000000000000000
2,6,0.0000000000000001,-0.0000000000000000
2,7,0.0000000000000014,-0.0000000000000000
2,8,0.0000000000000168,-0.0000000000000000
2,9,0.0000000000001779,-0.0000000000000000
2,10,0.0000000000017131,-0.0000000000000000
2,11,0.0000000000150284,-0.0000000000000000
2,12,0.0000000001200907,-0.0000000000000000
2,13,0.0000000008741103,-0.0000000000000000
2,14,0.0000000057956147,-0.0000000000000000
2,15,0.0000000350056540,-0.0000000000000000
2,16,0.0000001926318198,-0.0000000000000000
2,17,0.0000009659036535,-0.0000000000000000
2,18,0.0000044141045257,-0.0000000000000000
2,19,0.0000183894061038,-0.0000000000000000
2,20,0.0000698639947532,-0.0000000000000000
2,21,0.0002421482087011,-0.0000000000000000
2,22,0.0007660861953615,-0.0000000000000000
2,23,0.0022137244574750,0.0000000000000000
2,24,0.0058474576184372,0.0000000000000000
2,25,0.0141331530178368,0.0000000000000000
2,26,0.0312948839700286,0.0000000000000000
2,27,0.0635817402006797,0.0000000000000000
2,28,0.1187516713904948,0.0000000000000000
2,29,0.2043713757612397,-0.0000000000000000
2,30,0.3250486014329983,0.0000000000000000
2,31,0.4795192831307651,0.0000000000000000
2,32,0.6590868643895612,0.0000000000000000
3,1,0.0000000000000000,-0.0000000000000000
3,2,0.0000000000000000,-0.0000000000000000
3,3,0.0000000000000000,-0.0000000000000000
3,4,0.0000000000000000,-0.0000000000000000
3,5,0.0000000000000000,-0.0000000000000000
3,6,0.0000000000000001,-0.0000000000000000
3,7,0.0000000000000014,-0.0000000000000000
3,8,0.0000000000000168,-0.0000000000000000
3,9,0.0000000000001779,-0.0000000000000000
3,10,0.0000000000017131,-0.0000000000000000
3,11,0.0000000000150284,-0.0000000000000000
3,12,0.0000000001200907,-0.0000000000000000
3,13,0.0000000008741103,-0.0000000000000000
3,14,0.0000000057956147,-0.0000000000000000
3,15,0.0000000350056539,-0.0000000000000000
3,16,0.0000001926318197,-0.0000000000000000
3,17,0.0000009659036534,-0.0000000000000001
3,18,0.0000044141045255,-0.0000000000000001
3,19,0.0000183894061035,-0.0000000000000001
3,20,0.0000698639947528,-0.0000000000000001
3,21,0.0002421482087006,-0.0000000000000001
3,22,0.0007660861953608,-0.0000000000000001
3,23,0.0022137244574743,0.0000000000000000
3,24,0.0058474576184367,0.0000000000000001
3,25,0.0141331530178366,0.0000000000000001
3,26,0.0312948839700285,0.0000000000000001
3,27,0.0635817402006796,0.0000000000000000
3,28,0.1187516713904948,0.0000000000000000
3,29,0.2043713757612397,0.0000000000000000
3,30,0.3250486014329983,0.0000000000000000
3,31,0.4795192831307651,0.0000000000000000
3,32,0.6590868643895612,0.0000000000000000
4,1,0.0000000000000000,-0.0000000000000000
4,2,0.0000000000000000,-0.0000000000000000
4,3,0.0000000000000000,-0.0000000000000000
4,4,0.0000000000000000,-0.0000000000000000
4,5,0.0000000000000000,-0.0000000000000000
4,6,0.0000000000000001,-0.0000000000000000
4,7,0.0000000000000014,-0.0000000000000000
4,8,0.0000000000000168,-0.0000000000000000
4,9,0.0000000000001779,-0.0000000000000000
4,10,0.0000000000017131,-0.0000000000000000
4,11,0.0000000000150284,-0.0000000000000000
4,12,0.0000000001200906,-0.0000000000000000
4,13,0.0000000008741103,-0.0000000000000000
4,14,0.0000000057956147,-0.0000000000000000
4,15,0.0000000350056538,-0.0000000000000001
4,16,0.0000001926318195,-0.0000000000000002
4,17,0.0000009659036529,-0.0000000000000003
4,18,0.0000044141045246,-0.0000000000000004
4,19,0.0000183894061021,-0.0000000000000005
4,20,0.0000698639947508,-0.0000000000000006
4,21,0.0002421482086979,-0.0000000000000005
4,22,0.0007660861953578,-0.0000000000000003
4,23,0.0022137244574714,0.0000000000000001
4,24,0.0058474576184346,0.0000000000000005
4,25,0.0141331530178354,0.0000000000000006
4,26,0.0312948839700281,0.0000000000000004
4,27,0.0635817402006796,0.0000000000000001
4,28,0.1187516713904948,0.0000000000000000
4,29,0.2043713757612397,0.0000000000000000
4,30,0.3250486014329983,0.0000000000000000
4,31,0.4795192831307651,0.0000000000000000
4,32,0.6590868643895612,0.0000000000000000
